delinquency_score,recent_delinquency,payment_ratio,avg_payment,current_utilisation,max_utilisation,LIMIT_BAL,actual_default,predicted_default,predicted_pd,risk_segment,cli_decision,limit_change_pct,recommended_limit,upper_guardrail,lower_guardrail,guardrail_limit,final_recommended_limit,reason_codes
0,0,0.0361490750668422,887.8333333333334,2.27145,2.4781,20000.0,0,0,0.39557412,High Risk,Decrease,-0.2,16000.0,25000.0,16000.0,16000.0,16000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
0,0,0.5,444.5,0.029633333333333334,0.029633333333333334,90000.0,0,0,0.44987178,High Risk,Decrease,-0.2,72000.0,112500.0,72000.0,72000.0,72000.0,"['delinquency_score', 'avg_payment', 'recent_delinquency']"
0,0,1.0,325.0,0.0015476190476190477,0.0015476190476190477,210000.0,1,0,0.46466458,High Risk,Decrease,-0.2,168000.0,262500.0,168000.0,168000.0,168000.0,"['delinquency_score', 'avg_payment', 'current_utilisation']"
0,0,1.090087290041,27473.833333333332,0.0024516129032258064,0.4880838709677419,310000.0,0,0,0.21433052,Medium Risk,Maintain,0.0,310000.0,387500.0,248000.0,310000.0,310000.0,"['avg_payment', 'delinquency_score', 'current_utilisation']"
0,0,0.0379596735593147,2630.3333333333335,1.0152142857142856,1.0152142857142856,70000.0,0,0,0.3867572,High Risk,Decrease,-0.2,56000.0,87500.0,56000.0,56000.0,56000.0,"['delinquency_score', 'recent_delinquency', 'current_utilisation']"
2,2,0.25744383532193915,798.3333333333334,0.022866666666666667,0.022866666666666667,240000.0,1,1,0.81235117,High Risk,Decrease,-0.2,192000.0,300000.0,192000.0,192000.0,192000.0,"['recent_delinquency', 'delinquency_score', 'LIMIT_BAL']"
0,0,0.36537069443387715,56025.333333333336,0.18152941176470588,1.416105882352941,170000.0,0,0,0.15749015,Medium Risk,Maintain,0.0,170000.0,212500.0,136000.0,170000.0,170000.0,"['delinquency_score', 'avg_payment', 'current_utilisation']"
0,0,0.0,0.0,0.18312,0.18312,50000.0,1,0,0.39704102,High Risk,Decrease,-0.2,40000.0,62500.0,40000.0,40000.0,40000.0,"['avg_payment', 'delinquency_score', 'recent_delinquency']"
0,0,0.8615427302996671,2070.0,0.012975,0.014955555555555555,360000.0,0,0,0.2615276,Medium Risk,Maintain,0.0,360000.0,450000.0,288000.0,360000.0,360000.0,"['delinquency_score', 'LIMIT_BAL', 'recent_delinquency']"
12,2,0.08693979011305605,5572.666666666667,0.9920222222222222,1.0138555555555555,90000.0,1,1,0.99830294,High Risk,Decrease,-0.2,72000.0,112500.0,72000.0,72000.0,72000.0,"['delinquency_score', 'recent_delinquency', 'payment_ratio']"
0,0,0.10977748334047778,3756.0,0.21335,0.33615833333333334,120000.0,0,0,0.18105641,Medium Risk,Maintain,0.0,120000.0,150000.0,96000.0,120000.0,120000.0,"['delinquency_score', 'recent_delinquency', 'current_utilisation']"
9,1,0.0382924973093706,2834.5,1.0363,1.0363,80000.0,1,1,0.99443036,High Risk,Decrease,-0.2,64000.0,100000.0,64000.0,64000.0,64000.0,"['delinquency_score', 'recent_delinquency', 'current_utilisation']"
0,0,0.5193717277486911,7936.0,0.0,0.115765,400000.0,0,0,0.23833093,Medium Risk,Maintain,0.0,400000.0,500000.0,320000.0,400000.0,400000.0,"['delinquency_score', 'recent_delinquency', 'avg_payment']"
2,2,0.8226932055535079,11159.833333333334,0.005524,0.144088,250000.0,1,1,0.58556217,High Risk,Decrease,-0.2,200000.0,312500.0,200000.0,200000.0,200000.0,"['recent_delinquency', 'payment_ratio', 'delinquency_score']"
2,0,0.42142758742841396,3569.0,0.2107,0.2107,160000.0,0,0,0.31052485,High Risk,Decrease,-0.2,128000.0,200000.0,128000.0,128000.0,128000.0,"['recent_delinquency', 'delinquency_score', 'current_utilisation']"
0,0,0.08586316266425012,63.166666666666664,0.01345,0.01345,300000.0,0,0,0.25324824,Medium Risk,Maintain,0.0,300000.0,375000.0,240000.0,300000.0,300000.0,"['delinquency_score', 'recent_delinquency', 'payment_ratio']"
0,0,0.028907541302082923,2460.1666666666665,0.26344,0.26344,500000.0,0,0,0.098192744,Low Risk,Increase,0.2,600000.0,625000.0,400000.0,600000.0,600000.0,"['delinquency_score', 'current_utilisation', 'LIMIT_BAL']"
0,0,0.055157453762548304,2835.1666666666665,0.2613888888888889,0.31249444444444446,180000.0,0,0,0.14578006,Medium Risk,Maintain,0.0,180000.0,225000.0,144000.0,180000.0,180000.0,"['delinquency_score', 'recent_delinquency', 'current_utilisation']"
12,2,0.06933440389179488,978.6666666666666,0.39503333333333335,0.5061,30000.0,1,1,0.99875236,High Risk,Decrease,-0.2,24000.0,37500.0,24000.0,24000.0,24000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
0,0,0.10711000432329636,13254.666666666666,0.5072294117647059,0.7927058823529411,170000.0,0,0,0.10452768,Medium Risk,Maintain,0.0,170000.0,212500.0,136000.0,170000.0,170000.0,"['delinquency_score', 'avg_payment', 'recent_delinquency']"
0,0,0.028434378170268414,5105.833333333333,0.8875272727272727,0.8875272727272727,440000.0,0,0,0.3017038,High Risk,Decrease,-0.2,352000.0,550000.0,352000.0,352000.0,352000.0,"['delinquency_score', 'recent_delinquency', 'avg_payment']"
22,4,0.040538365760073185,797.6666666666666,0.5876,0.6867,30000.0,1,1,0.9989297,High Risk,Decrease,-0.2,24000.0,37500.0,24000.0,24000.0,24000.0,"['delinquency_score', 'recent_delinquency', 'max_utilisation']"
7,3,0.06162408297495573,1827.0,0.9836,1.0215666666666667,30000.0,1,1,0.96294236,High Risk,Decrease,-0.2,24000.0,37500.0,24000.0,24000.0,24000.0,"['delinquency_score', 'recent_delinquency', 'max_utilisation']"
1,1,0.5710587945273019,3860.8333333333335,0.0,0.033379310344827585,290000.0,0,0,0.33255753,High Risk,Decrease,-0.2,232000.0,362500.0,232000.0,232000.0,232000.0,"['delinquency_score', 'avg_payment', 'LIMIT_BAL']"
1,1,1.0,0.0,0.0,0.0,360000.0,1,1,0.72852015,High Risk,Decrease,-0.2,288000.0,450000.0,288000.0,288000.0,288000.0,"['avg_payment', 'delinquency_score', 'current_utilisation']"
2,0,0.046809307392466255,7333.333333333333,0.8281611111111111,0.9566111111111111,180000.0,1,0,0.31761307,High Risk,Decrease,-0.2,144000.0,225000.0,144000.0,144000.0,144000.0,"['recent_delinquency', 'payment_ratio', 'delinquency_score']"
0,0,0.0,0.0,1.0276666666666667,1.0276666666666667,30000.0,0,0,0.49408385,High Risk,Decrease,-0.2,24000.0,37500.0,24000.0,24000.0,24000.0,"['delinquency_score', 'avg_payment', 'recent_delinquency']"
0,0,0.045422781271837874,2166.6666666666665,0.9471571428571428,0.9755285714285714,70000.0,0,0,0.3091639,High Risk,Decrease,-0.2,56000.0,87500.0,56000.0,56000.0,56000.0,"['delinquency_score', 'recent_delinquency', 'max_utilisation']"
0,0,0.027136788807061104,3610.5,0.5952838709677419,0.5952838709677419,310000.0,0,0,0.13810013,Medium Risk,Maintain,0.0,310000.0,387500.0,248000.0,310000.0,310000.0,"['delinquency_score', 'recent_delinquency', 'max_utilisation']"
0,0,0.9796272610999452,1787.1666666666667,0.0108875,0.0444,80000.0,0,0,0.38785505,High Risk,Decrease,-0.2,64000.0,100000.0,64000.0,64000.0,64000.0,"['delinquency_score', 'current_utilisation', 'recent_delinquency']"
0,0,0.05190160818819502,3577.5,1.0106125,1.0106125,80000.0,0,0,0.3546116,High Risk,Decrease,-0.2,64000.0,100000.0,64000.0,64000.0,64000.0,"['delinquency_score', 'recent_delinquency', 'max_utilisation']"
0,0,0.9477329151966548,9670.666666666666,0.007230769230769231,0.14133333333333334,390000.0,0,0,0.25723714,Medium Risk,Maintain,0.0,390000.0,487500.0,312000.0,390000.0,390000.0,"['delinquency_score', 'current_utilisation', 'avg_payment']"
2,0,0.08352946034105455,1011.5,0.5352,0.66485,20000.0,0,1,0.6121353,High Risk,Decrease,-0.2,16000.0,25000.0,16000.0,16000.0,16000.0,"['LIMIT_BAL', 'recent_delinquency', 'delinquency_score']"
2,2,0.4155017301038062,500.3333333333333,0.01065909090909091,0.01169090909090909,220000.0,1,1,0.81700027,High Risk,Decrease,-0.2,176000.0,275000.0,176000.0,176000.0,176000.0,"['recent_delinquency', 'delinquency_score', 'current_utilisation']"
0,0,0.030538224827433656,1564.6666666666667,1.02898,1.62616,50000.0,1,0,0.43341398,High Risk,Decrease,-0.2,40000.0,62500.0,40000.0,40000.0,40000.0,"['delinquency_score', 'recent_delinquency', 'max_utilisation']"
0,0,0.19978689397975494,1500.0,0.030223076923076922,0.08714615384615385,130000.0,0,0,0.26330116,Medium Risk,Maintain,0.0,130000.0,162500.0,104000.0,130000.0,130000.0,"['delinquency_score', 'recent_delinquency', 'max_utilisation']"
0,0,0.25986122242806736,59333.333333333336,0.4818375,0.9948125,320000.0,0,0,0.190236,Medium Risk,Maintain,0.0,320000.0,400000.0,256000.0,320000.0,320000.0,"['delinquency_score', 'recent_delinquency', 'avg_payment']"
0,0,0.04480203102540648,2000.0,0.13098064516129032,0.1545,310000.0,0,0,0.10070247,Medium Risk,Maintain,0.0,310000.0,387500.0,248000.0,310000.0,310000.0,"['delinquency_score', 'current_utilisation', 'recent_delinquency']"
6,0,0.05549582047102078,533.3333333333334,0.986,1.0059,10000.0,1,1,0.71350944,High Risk,Decrease,-0.2,8000.0,12500.0,8000.0,8000.0,10000.0,"['delinquency_score', 'LIMIT_BAL', 'recent_delinquency']"
0,0,0.2946740047259518,71559.66666666667,0.170815625,0.96284375,320000.0,0,0,0.09355508,Low Risk,Increase,0.2,384000.0,400000.0,256000.0,384000.0,384000.0,"['avg_payment', 'delinquency_score', 'current_utilisation']"
2,2,0.35871959313265495,24592.5,0.00364,0.2507577777777778,450000.0,0,1,0.6908037,High Risk,Decrease,-0.2,360000.0,562500.0,360000.0,360000.0,360000.0,"['recent_delinquency', 'avg_payment', 'delinquency_score']"
12,2,0.035993968578238236,1233.3333333333333,0.1352625,0.149625,240000.0,1,1,0.99830854,High Risk,Decrease,-0.2,192000.0,300000.0,192000.0,192000.0,192000.0,"['delinquency_score', 'recent_delinquency', 'current_utilisation']"
0,0,1.0,0.0,0.0,0.0,210000.0,0,1,0.53431135,High Risk,Decrease,-0.2,168000.0,262500.0,168000.0,168000.0,168000.0,"['avg_payment', 'delinquency_score', 'recent_delinquency']"
1,1,1.017614952034403,2050.8333333333335,0.0,0.22283333333333333,30000.0,0,0,0.43377912,High Risk,Decrease,-0.2,24000.0,37500.0,24000.0,24000.0,24000.0,"['delinquency_score', 'recent_delinquency', 'avg_payment']"
0,0,0.8531732671183874,13514.833333333334,0.1553277777777778,0.15968333333333334,180000.0,0,0,0.083388366,Low Risk,Increase,0.2,216000.0,225000.0,144000.0,216000.0,216000.0,"['avg_payment', 'delinquency_score', 'recent_delinquency']"
2,0,0.5361415752741775,1075.5,0.012253333333333333,0.012253333333333333,450000.0,1,0,0.47879067,High Risk,Decrease,-0.2,360000.0,562500.0,360000.0,360000.0,360000.0,"['LIMIT_BAL', 'recent_delinquency', 'delinquency_score']"
0,0,0.9816338028169014,1452.0,0.01316,0.0832,50000.0,0,0,0.41826433,High Risk,Decrease,-0.2,40000.0,62500.0,40000.0,40000.0,40000.0,"['delinquency_score', 'current_utilisation', 'recent_delinquency']"
2,2,1.3799085687492674,1962.0,0.0046,0.006011538461538461,260000.0,0,1,0.5405944,High Risk,Decrease,-0.2,208000.0,325000.0,208000.0,208000.0,208000.0,"['recent_delinquency', 'payment_ratio', 'LIMIT_BAL']"
2,0,0.04507772424046642,1930.3333333333333,0.79686,0.923,50000.0,0,0,0.4052773,High Risk,Decrease,-0.2,40000.0,62500.0,40000.0,40000.0,40000.0,"['recent_delinquency', 'payment_ratio', 'delinquency_score']"
0,0,1.0,5138.833333333333,0.00156,0.064056,250000.0,0,0,0.29897526,Medium Risk,Maintain,0.0,250000.0,312500.0,200000.0,250000.0,250000.0,"['delinquency_score', 'current_utilisation', 'recent_delinquency']"
12,2,0.031167487873810868,2571.3333333333335,1.2334625,1.2334625,80000.0,1,1,0.9986784,High Risk,Decrease,-0.2,64000.0,100000.0,64000.0,64000.0,64000.0,"['delinquency_score', 'recent_delinquency', 'payment_ratio']"
0,0,1.1485703897992572,7371.333333333333,0.045085714285714285,0.07881428571428571,140000.0,1,0,0.21503314,Medium Risk,Maintain,0.0,140000.0,175000.0,112000.0,140000.0,140000.0,"['delinquency_score', 'recent_delinquency', 'avg_payment']"
2,2,0.047276310150267974,1783.3333333333333,0.97016,0.97016,50000.0,1,1,0.8180751,High Risk,Decrease,-0.2,40000.0,62500.0,40000.0,40000.0,40000.0,"['recent_delinquency', 'delinquency_score', 'payment_ratio']"
0,0,0.06694471308833011,2768.8333333333335,0.5468625,0.579125,80000.0,0,0,0.19446778,Medium Risk,Maintain,0.0,80000.0,100000.0,64000.0,80000.0,80000.0,"['delinquency_score', 'recent_delinquency', 'max_utilisation']"
11,1,0.04350874914781027,1116.8333333333333,0.15972666666666666,0.18375333333333332,150000.0,1,1,0.99470925,High Risk,Decrease,-0.2,120000.0,187500.0,120000.0,120000.0,120000.0,"['delinquency_score', 'recent_delinquency', 'current_utilisation']"
0,0,0.03618180770781727,7851.0,0.6422820512820513,0.6422820512820513,390000.0,0,0,0.17996007,Medium Risk,Maintain,0.0,390000.0,487500.0,312000.0,390000.0,390000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
0,0,0.1188149129988808,27549.0,0.531606,0.531606,500000.0,0,0,0.09636568,Low Risk,Maintain,0.0,500000.0,625000.0,400000.0,500000.0,500000.0,"['delinquency_score', 'avg_payment', 'recent_delinquency']"
3,1,0.23866757307953773,8777.0,0.426325,0.426325,240000.0,1,0,0.40292808,High Risk,Decrease,-0.2,192000.0,300000.0,192000.0,192000.0,192000.0,"['delinquency_score', 'avg_payment', 'LIMIT_BAL']"
0,0,0.03240662441174655,4023.8333333333335,0.9762133333333334,0.9936266666666667,150000.0,0,0,0.37560645,High Risk,Decrease,-0.2,120000.0,187500.0,120000.0,120000.0,120000.0,"['delinquency_score', 'recent_delinquency', 'max_utilisation']"
0,0,0.7584130649950511,4597.5,0.008696296296296296,0.02577037037037037,540000.0,0,0,0.20788424,Medium Risk,Maintain,0.0,540000.0,675000.0,432000.0,540000.0,540000.0,"['delinquency_score', 'LIMIT_BAL', 'recent_delinquency']"
2,0,0.6568086937123554,3435.0,0.03825,0.22368333333333335,60000.0,0,1,0.557528,High Risk,Decrease,-0.2,48000.0,75000.0,48000.0,48000.0,48000.0,"['delinquency_score', 'recent_delinquency', 'current_utilisation']"
4,0,0.09443410940113123,6700.666666666667,0.6449222222222222,0.9163555555555556,90000.0,1,0,0.47442058,High Risk,Decrease,-0.2,72000.0,112500.0,72000.0,72000.0,72000.0,"['delinquency_score', 'recent_delinquency', 'avg_payment']"
0,0,0.04319332361415632,6271.166666666667,0.5874423076923077,0.5874423076923077,260000.0,0,0,0.1161401,Medium Risk,Maintain,0.0,260000.0,325000.0,208000.0,260000.0,260000.0,"['delinquency_score', 'recent_delinquency', 'max_utilisation']"
0,0,0.16980811682798438,1833.3333333333333,0.1978,0.1978,80000.0,0,0,0.23211864,Medium Risk,Maintain,0.0,80000.0,100000.0,64000.0,80000.0,80000.0,"['delinquency_score', 'recent_delinquency', 'current_utilisation']"
11,1,0.09133072213345399,1076.5,0.1256,0.16103,100000.0,1,1,0.9954282,High Risk,Decrease,-0.2,80000.0,125000.0,80000.0,80000.0,80000.0,"['delinquency_score', 'recent_delinquency', 'avg_payment']"
0,0,0.43410716230022034,31231.333333333332,0.056872727272727276,0.40664848484848487,330000.0,0,0,0.13779561,Medium Risk,Maintain,0.0,330000.0,412500.0,264000.0,330000.0,330000.0,"['delinquency_score', 'avg_payment', 'recent_delinquency']"
3,1,0.5419200546634779,1321.8333333333333,0.0678875,0.0678875,80000.0,0,1,0.6095023,High Risk,Decrease,-0.2,64000.0,100000.0,64000.0,64000.0,64000.0,"['delinquency_score', 'max_utilisation', 'recent_delinquency']"
13,2,0.04527166650845922,2066.6666666666665,0.6083285714285714,0.6792857142857143,70000.0,1,1,0.9991314,High Risk,Decrease,-0.2,56000.0,87500.0,56000.0,56000.0,56000.0,"['delinquency_score', 'recent_delinquency', 'max_utilisation']"
0,0,0.027654998568545714,1320.1666666666667,1.0063333333333333,1.8555666666666666,60000.0,1,0,0.38181725,High Risk,Decrease,-0.2,48000.0,75000.0,48000.0,48000.0,48000.0,"['delinquency_score', 'recent_delinquency', 'max_utilisation']"
0,0,0.04370719181237327,9883.5,0.9511583333333333,0.9685375,240000.0,0,0,0.20303357,Medium Risk,Maintain,0.0,240000.0,300000.0,192000.0,240000.0,240000.0,"['delinquency_score', 'recent_delinquency', 'payment_ratio']"
8,0,0.05944940137877003,2832.8333333333335,0.85022,1.01598,50000.0,1,1,0.6810014,High Risk,Decrease,-0.2,40000.0,62500.0,40000.0,40000.0,40000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
0,0,1.0,0.0,0.0,0.0,160000.0,1,1,0.52879924,High Risk,Decrease,-0.2,128000.0,200000.0,128000.0,128000.0,128000.0,"['avg_payment', 'delinquency_score', 'recent_delinquency']"
0,0,0.8562367864693445,472.5,0.002262,0.00405,500000.0,0,0,0.48670363,High Risk,Decrease,-0.2,400000.0,625000.0,400000.0,400000.0,400000.0,"['delinquency_score', 'avg_payment', 'recent_delinquency']"
0,0,0.210818255923993,3750.0,1.2180333333333333,1.2180333333333333,30000.0,0,1,0.5332419,High Risk,Decrease,-0.2,24000.0,37500.0,24000.0,24000.0,24000.0,"['delinquency_score', 'max_utilisation', 'recent_delinquency']"
0,0,0.1533157067314563,1430.3333333333333,0.9807,0.9976,10000.0,0,1,0.53051484,High Risk,Decrease,-0.2,8000.0,12500.0,8000.0,8000.0,10000.0,"['LIMIT_BAL', 'delinquency_score', 'recent_delinquency']"
6,0,0.7489614243323442,1051.6666666666667,0.0017884615384615385,0.013846153846153847,260000.0,0,1,0.6955205,High Risk,Decrease,-0.2,208000.0,325000.0,208000.0,208000.0,208000.0,"['delinquency_score', 'current_utilisation', 'recent_delinquency']"
0,0,1.062039052346429,11304.166666666666,0.0093,0.148525,200000.0,0,0,0.26557434,Medium Risk,Maintain,0.0,200000.0,250000.0,160000.0,200000.0,200000.0,"['delinquency_score', 'current_utilisation', 'avg_payment']"
0,0,0.036668326381340426,9856.0,0.8529264705882353,0.8529264705882353,340000.0,0,0,0.30918083,High Risk,Decrease,-0.2,272000.0,425000.0,272000.0,272000.0,272000.0,"['delinquency_score', 'recent_delinquency', 'payment_ratio']"
0,0,0.1452885866804006,6958.5,1.59362,1.59978,50000.0,0,0,0.45103264,High Risk,Decrease,-0.2,40000.0,62500.0,40000.0,40000.0,40000.0,"['delinquency_score', 'max_utilisation', 'recent_delinquency']"
0,0,1.0,0.0,0.0,0.0,80000.0,0,0,0.48464954,High Risk,Decrease,-0.2,64000.0,100000.0,64000.0,64000.0,64000.0,"['avg_payment', 'delinquency_score', 'recent_delinquency']"
0,0,0.04302570499580786,2805.3333333333335,0.3097,0.34195,200000.0,0,0,0.12856933,Medium Risk,Maintain,0.0,200000.0,250000.0,160000.0,200000.0,200000.0,"['delinquency_score', 'recent_delinquency', 'current_utilisation']"
2,0,0.9931612551820136,5470.166666666667,0.0041476190476190476,0.13033809523809523,210000.0,0,1,0.52781034,High Risk,Decrease,-0.2,168000.0,262500.0,168000.0,168000.0,168000.0,"['current_utilisation', 'recent_delinquency', 'delinquency_score']"
0,0,0.04443464322272948,2250.0,0.43471818181818184,0.48774545454545454,110000.0,0,0,0.16389826,Medium Risk,Maintain,0.0,110000.0,137500.0,88000.0,110000.0,110000.0,"['delinquency_score', 'recent_delinquency', 'payment_ratio']"
0,0,0.05999288655773673,4666.666666666667,0.6057230769230769,0.6255,130000.0,0,0,0.16254637,Medium Risk,Maintain,0.0,130000.0,162500.0,104000.0,130000.0,130000.0,"['delinquency_score', 'recent_delinquency', 'current_utilisation']"
0,0,0.23932689311311933,1024.0,0.21446,0.21446,50000.0,0,0,0.35642236,High Risk,Decrease,-0.2,40000.0,62500.0,40000.0,40000.0,40000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
0,0,0.07298079983851058,1566.6666666666667,0.6132333333333333,0.7915,30000.0,0,0,0.38762292,High Risk,Decrease,-0.2,24000.0,37500.0,24000.0,24000.0,24000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
2,0,0.14236938057200665,1125.8333333333333,0.2637,0.2637,50000.0,0,1,0.598199,High Risk,Decrease,-0.2,40000.0,62500.0,40000.0,40000.0,40000.0,"['recent_delinquency', 'delinquency_score', 'LIMIT_BAL']"
5,1,0.3814806073479663,1616.3333333333333,0.08912222222222223,0.10312222222222223,90000.0,0,1,0.6200333,High Risk,Decrease,-0.2,72000.0,112500.0,72000.0,72000.0,72000.0,"['delinquency_score', 'current_utilisation', 'recent_delinquency']"
0,0,0.9780606971718502,3469.8333333333335,0.1228,0.19436666666666666,30000.0,0,0,0.23422273,Medium Risk,Maintain,0.0,30000.0,37500.0,24000.0,30000.0,30000.0,"['delinquency_score', 'LIMIT_BAL', 'recent_delinquency']"
0,0,0.150895755681135,1673.3333333333333,0.036355,0.06667,200000.0,0,0,0.19636002,Medium Risk,Maintain,0.0,200000.0,250000.0,160000.0,200000.0,200000.0,"['delinquency_score', 'recent_delinquency', 'max_utilisation']"
0,0,0.09663635653057502,1236.3333333333333,0.06827826086956522,0.07027826086956522,230000.0,0,0,0.15332213,Medium Risk,Maintain,0.0,230000.0,287500.0,184000.0,230000.0,230000.0,"['delinquency_score', 'recent_delinquency', 'max_utilisation']"
4,0,0.7501020824826459,3980.1666666666665,0.03903333333333334,0.056,180000.0,0,0,0.47675744,High Risk,Decrease,-0.2,144000.0,225000.0,144000.0,144000.0,144000.0,"['delinquency_score', 'recent_delinquency', 'max_utilisation']"
2,2,0.04465635754770365,802.3333333333334,0.79435,0.951,20000.0,1,1,0.83054817,High Risk,Decrease,-0.2,16000.0,25000.0,16000.0,16000.0,16000.0,"['recent_delinquency', 'LIMIT_BAL', 'delinquency_score']"
0,0,0.029902275234673394,9152.0,0.70068,0.73295,500000.0,0,0,0.24127567,Medium Risk,Maintain,0.0,500000.0,625000.0,400000.0,500000.0,500000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
4,2,0.038386715166540006,2601.3333333333335,0.7096555555555556,0.7871333333333334,90000.0,1,1,0.9113985,High Risk,Decrease,-0.2,72000.0,112500.0,72000.0,72000.0,72000.0,"['recent_delinquency', 'delinquency_score', 'payment_ratio']"
0,0,0.030746261775871454,2890.0,1.9164,1.9164,110000.0,0,0,0.2901434,Medium Risk,Maintain,0.0,110000.0,137500.0,88000.0,110000.0,110000.0,"['delinquency_score', 'max_utilisation', 'recent_delinquency']"
7,1,0.02269821702192827,4471.166666666667,0.8763875,0.8957541666666666,240000.0,1,1,0.9475095,High Risk,Decrease,-0.2,192000.0,300000.0,192000.0,192000.0,192000.0,"['delinquency_score', 'recent_delinquency', 'payment_ratio']"
0,0,0.04039196363443135,5574.333333333333,0.9419466666666667,0.9419466666666667,150000.0,0,0,0.1993781,Medium Risk,Maintain,0.0,150000.0,187500.0,120000.0,150000.0,150000.0,"['delinquency_score', 'recent_delinquency', 'payment_ratio']"
0,0,0.0,0.0,0.0828,0.0828,150000.0,0,0,0.26835692,Medium Risk,Maintain,0.0,150000.0,187500.0,120000.0,150000.0,150000.0,"['avg_payment', 'delinquency_score', 'recent_delinquency']"
0,0,0.684730768947548,46493.333333333336,0.148375,0.74694,200000.0,0,0,0.10983611,Medium Risk,Maintain,0.0,200000.0,250000.0,160000.0,200000.0,200000.0,"['delinquency_score', 'avg_payment', 'current_utilisation']"
0,0,1.5526308268312898,9054.166666666666,0.04171944444444445,0.04171944444444445,360000.0,0,0,0.21893014,Medium Risk,Maintain,0.0,360000.0,450000.0,288000.0,360000.0,360000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
0,0,0.9904689919622447,8954.5,0.16155,0.16155,100000.0,0,0,0.123845726,Medium Risk,Maintain,0.0,100000.0,125000.0,80000.0,100000.0,100000.0,"['delinquency_score', 'avg_payment', 'current_utilisation']"
0,0,0.23413179233852177,5861.333333333333,0.79108,0.79108,50000.0,0,0,0.23592092,Medium Risk,Maintain,0.0,50000.0,62500.0,40000.0,50000.0,50000.0,"['delinquency_score', 'recent_delinquency', 'avg_payment']"
0,0,0.6962539972590224,12700.833333333334,0.015908108108108106,0.08857837837837838,370000.0,0,0,0.16413555,Medium Risk,Maintain,0.0,370000.0,462500.0,296000.0,370000.0,370000.0,"['delinquency_score', 'avg_payment', 'LIMIT_BAL']"
0,0,0.04920464463112679,2283.3333333333335,0.93492,0.96714,50000.0,0,0,0.28417948,Medium Risk,Maintain,0.0,50000.0,62500.0,40000.0,50000.0,50000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
0,0,0.02868842426198133,2148.5,0.56518,0.56518,150000.0,0,0,0.19049633,Medium Risk,Maintain,0.0,150000.0,187500.0,120000.0,150000.0,150000.0,"['delinquency_score', 'recent_delinquency', 'current_utilisation']"
0,0,0.9350128579523166,17876.666666666668,0.008336,0.104004,500000.0,0,0,0.19294836,Medium Risk,Maintain,0.0,500000.0,625000.0,400000.0,500000.0,500000.0,"['avg_payment', 'delinquency_score', 'recent_delinquency']"
0,0,0.06819940610096284,1263.1666666666667,0.8666,0.9646,20000.0,0,0,0.4464584,High Risk,Decrease,-0.2,16000.0,25000.0,16000.0,16000.0,16000.0,"['delinquency_score', 'LIMIT_BAL', 'recent_delinquency']"
0,0,0.07663138017559433,2489.0,0.12787272727272728,0.1701,220000.0,1,0,0.105116196,Medium Risk,Maintain,0.0,220000.0,275000.0,176000.0,220000.0,220000.0,"['delinquency_score', 'current_utilisation', 'recent_delinquency']"
0,0,0.3499635464698015,12080.333333333334,0.004114285714285714,0.17604642857142858,280000.0,0,0,0.20627105,Medium Risk,Maintain,0.0,280000.0,350000.0,224000.0,280000.0,280000.0,"['delinquency_score', 'avg_payment', 'recent_delinquency']"
0,0,0.045966997461343174,1327.8333333333333,0.53402,0.61366,50000.0,0,0,0.24990574,Medium Risk,Maintain,0.0,50000.0,62500.0,40000.0,50000.0,50000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
0,0,0.5198455741729227,12141.166666666666,0.203384375,0.203384375,320000.0,0,0,0.113284655,Medium Risk,Maintain,0.0,320000.0,400000.0,256000.0,320000.0,320000.0,"['delinquency_score', 'avg_payment', 'recent_delinquency']"
0,0,0.29915006270029254,715.6666666666666,0.038620689655172416,0.038620689655172416,290000.0,0,0,0.23681039,Medium Risk,Maintain,0.0,290000.0,362500.0,232000.0,290000.0,290000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
0,0,0.031273691309504435,1120.6666666666667,0.95198,0.99382,50000.0,1,0,0.4165263,High Risk,Decrease,-0.2,40000.0,62500.0,40000.0,40000.0,40000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
0,0,0.2149695728988474,6388.0,0.31373,0.33825,100000.0,0,0,0.17045972,Medium Risk,Maintain,0.0,100000.0,125000.0,80000.0,100000.0,100000.0,"['delinquency_score', 'recent_delinquency', 'avg_payment']"
0,0,1.2463115863562533,36831.0,0.008014,0.116104,500000.0,0,0,0.23154446,Medium Risk,Maintain,0.0,500000.0,625000.0,400000.0,500000.0,500000.0,"['delinquency_score', 'avg_payment', 'recent_delinquency']"
